0.9,0.0,132,2051,1750
0.91,0.0,132,2080,1682
0.92,0.0,130,2009,1652
0.93,0.0,135,1861,1610
0.94,0.0,134,1791,1618
0.95,0.0,133,2021,1712
0.96,0.0,149,1859,1576
0.97,0.0,159,1937,1683
0.98,0.0,129,1860,1522
0.99,0.0,127,1823,1614
1.0,0.0,142,1911,1698
0.9,0.01,141,1870,1603
0.91,0.01,133,1859,1630
0.92,0.01,145,1878,1627
0.93,0.01,146,1950,1624
0.94,0.01,138,1815,1600
0.95,0.01,144,1958,1636
0.96,0.01,138,1964,1591
0.97,0.01,145,1935,1587
0.98,0.01,143,1839,1590
0.99,0.01,130,1803,1576
1.0,0.01,147,1834,1602
0.9,0.02,124,1888,1538
0.91,0.02,128,1800,1509
0.92,0.02,136,2012,1632
0.93,0.02,133,1966,1664
0.94,0.02,116,1983,1686
0.95,0.02,126,1978,1669
0.96,0.02,119,2102,1683
0.97,0.02,144,1831,1598
0.98,0.02,129,1910,1610
0.99,0.02,125,2078,1657
1.0,0.02,113,1965,1666
0.9,0.03,115,1895,1564
0.91,0.03,116,2000,1553
0.92,0.03,97,2091,1602
0.93,0.03,109,2090,1687
0.94,0.03,126,1979,1619
0.95,0.03,120,1809,1544
0.96,0.03,138,1850,1596
0.97,0.03,136,2062,1680
0.98,0.03,121,1942,1641
0.99,0.03,126,1958,1667
1.0,0.03,147,1939,1623
0.9,0.04,103,1961,1553
0.91,0.04,108,1956,1595
0.92,0.04,125,1862,1514
0.93,0.04,115,1954,1627
0.94,0.04,117,2003,1601
0.95,0.04,110,2131,1606
0.96,0.04,107,1981,1648
0.97,0.04,97,1903,1564
0.98,0.04,103,2082,1672
0.99,0.04,97,2003,1668
1.0,0.04,96,1972,1658
0.9,0.05,107,1994,1558
0.91,0.05,85,1881,1667
0.92,0.05,89,1984,1645
0.93,0.05,108,1801,1575
0.94,0.05,103,1912,1524
0.95,0.05,101,1979,1546
0.96,0.05,104,2056,1596
0.97,0.05,99,1972,1593
0.98,0.05,113,1967,1660
0.99,0.05,103,1920,1576
1.0,0.05,115,2017,1618
